business_id	day	open time	close time
3C7AWEyLV1DHf8rTaJDACA	Thursday	07:30:00	21:30:00
3C7AWEyLV1DHf8rTaJDACA	Monday	07:30:00	21:30:00
3C7AWEyLV1DHf8rTaJDACA	Tuesday	07:30:00	21:30:00
3C7AWEyLV1DHf8rTaJDACA	Wednesday	07:30:00	21:30:00
3C7AWEyLV1DHf8rTaJDACA	Friday	07:30:00	21:30:00
3C7AWEyLV1DHf8rTaJDACA	Sunday	07:30:00	21:30:00
R5uo6DzA8vGLIbatkt7vZQ	Saturday	10:00:00	18:30:00
R5uo6DzA8vGLIbatkt7vZQ	Thursday	10:00:00	20:00:00
R5uo6DzA8vGLIbatkt7vZQ	Monday	10:00:00	20:00:00
R5uo6DzA8vGLIbatkt7vZQ	Tuesday	10:00:00	20:00:00
R5uo6DzA8vGLIbatkt7vZQ	Wednesday	10:00:00	20:00:00
R5uo6DzA8vGLIbatkt7vZQ	Friday	10:00:00	20:00:00
R5uo6DzA8vGLIbatkt7vZQ	Sunday	10:00:00	17:00:00
K8pM6qQdYu5h6buRE1-_sw	Saturday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Thursday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Monday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Tuesday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Wednesday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Friday	09:00:00	21:00:00
K8pM6qQdYu5h6buRE1-_sw	Sunday	09:00:00	16:00:00
Ar8BfETzZ2QRrQ8LrdcX2Q	Thursday	08:00:00	17:00:00
Ar8BfETzZ2QRrQ8LrdcX2Q	Monday	08:00:00	17:00:00
Ar8BfETzZ2QRrQ8LrdcX2Q	Tuesday	08:00:00	17:00:00
Ar8BfETzZ2QRrQ8LrdcX2Q	Wednesday	08:00:00	17:00:00
Ar8BfETzZ2QRrQ8LrdcX2Q	Friday	08:00:00	14:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Saturday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Thursday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Monday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Tuesday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Wednesday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Friday	09:00:00	18:00:00
Ase-gwT_0s4Wfv7XWXzE6A	Sunday	11:00:00	16:00:00
wuQPytBIhsHvs2KplscYXA	Saturday	08:30:00	17:00:00
wuQPytBIhsHvs2KplscYXA	Thursday	08:30:00	17:30:00
wuQPytBIhsHvs2KplscYXA	Monday	08:30:00	17:30:00
wuQPytBIhsHvs2KplscYXA	Tuesday	08:30:00	17:30:00
wuQPytBIhsHvs2KplscYXA	Wednesday	08:30:00	17:30:00
wuQPytBIhsHvs2KplscYXA	Friday	08:30:00	17:30:00
QPbjoQn2Vty29ZaLOpzwXw	Saturday	09:00:00	18:00:00
QPbjoQn2Vty29ZaLOpzwXw	Thursday	09:00:00	20:00:00
QPbjoQn2Vty29ZaLOpzwXw	Monday	09:00:00	20:00:00
QPbjoQn2Vty29ZaLOpzwXw	Tuesday	09:00:00	20:00:00
QPbjoQn2Vty29ZaLOpzwXw	Wednesday	09:00:00	20:00:00
QPbjoQn2Vty29ZaLOpzwXw	Friday	09:00:00	20:00:00
QPbjoQn2Vty29ZaLOpzwXw	Sunday	11:00:00	17:00:00
43E2pI23izWmOjLd7bkb0g	Thursday	07:00:00	17:00:00
43E2pI23izWmOjLd7bkb0g	Monday	07:00:00	17:00:00
43E2pI23izWmOjLd7bkb0g	Tuesday	07:00:00	17:00:00
43E2pI23izWmOjLd7bkb0g	Wednesday	07:00:00	17:00:00
43E2pI23izWmOjLd7bkb0g	Friday	07:00:00	17:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Saturday	08:00:00	16:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Thursday	08:00:00	20:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Monday	08:00:00	20:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Tuesday	08:00:00	20:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Wednesday	08:00:00	20:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Friday	08:00:00	20:00:00
XN4i-qZ3cFK6cqcFRD2WNQ	Sunday	08:00:00	16:00:00
H5tbvDIw7oojoTcmaXsUrw	Saturday	09:00:00	17:00:00
H5tbvDIw7oojoTcmaXsUrw	Thursday	09:00:00	17:00:00
H5tbvDIw7oojoTcmaXsUrw	Monday	09:00:00	17:00:00
H5tbvDIw7oojoTcmaXsUrw	Tuesday	09:00:00	17:00:00
H5tbvDIw7oojoTcmaXsUrw	Wednesday	09:00:00	20:00:00
H5tbvDIw7oojoTcmaXsUrw	Friday	09:00:00	17:00:00
H5tbvDIw7oojoTcmaXsUrw	Sunday	09:00:00	17:00:00
piymIHE-6HFS1ODP2uFfxA	Thursday	07:00:00	17:00:00
piymIHE-6HFS1ODP2uFfxA	Monday	08:00:00	17:00:00
piymIHE-6HFS1ODP2uFfxA	Tuesday	08:00:00	17:30:00
piymIHE-6HFS1ODP2uFfxA	Wednesday	08:00:00	17:00:00
piymIHE-6HFS1ODP2uFfxA	Friday	07:00:00	13:00:00
AcBXW-uhOftCVHxX8qng8g	Saturday	09:00:00	17:00:00
AcBXW-uhOftCVHxX8qng8g	Thursday	09:00:00	19:00:00
AcBXW-uhOftCVHxX8qng8g	Monday	10:00:00	18:00:00
AcBXW-uhOftCVHxX8qng8g	Tuesday	09:00:00	19:00:00
AcBXW-uhOftCVHxX8qng8g	Wednesday	09:00:00	19:00:00
AcBXW-uhOftCVHxX8qng8g	Friday	09:00:00	19:00:00
V6BYjHM9SnXscfkln3hCdA	Saturday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Thursday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Monday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Tuesday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Wednesday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Friday	07:00:00	15:00:00
V6BYjHM9SnXscfkln3hCdA	Sunday	07:00:00	15:00:00
jhI4kxnLhK3olQ5rfCyvPQ	Thursday	08:00:00	18:00:00
jhI4kxnLhK3olQ5rfCyvPQ	Monday	09:00:00	19:00:00
jhI4kxnLhK3olQ5rfCyvPQ	Tuesday	08:00:00	18:00:00
jhI4kxnLhK3olQ5rfCyvPQ	Wednesday	09:00:00	19:00:00
jhI4kxnLhK3olQ5rfCyvPQ	Friday	07:00:00	17:00:00
EcHuaHD9IcoPEWNsU8vDTw	Saturday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Thursday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Monday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Tuesday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Wednesday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Friday	00:00:00	00:00:00
EcHuaHD9IcoPEWNsU8vDTw	Sunday	00:00:00	00:00:00
KCKq8rwYSaVFHP8w694TAQ	Saturday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Thursday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Monday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Tuesday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Wednesday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Friday	07:00:00	20:00:00
KCKq8rwYSaVFHP8w694TAQ	Sunday	09:00:00	18:00:00
t9fDDws6uSEnAm0eupcLrQ	Thursday	07:00:00	16:00:00
t9fDDws6uSEnAm0eupcLrQ	Monday	07:00:00	16:00:00
t9fDDws6uSEnAm0eupcLrQ	Tuesday	07:00:00	16:00:00
t9fDDws6uSEnAm0eupcLrQ	Wednesday	07:00:00	16:00:00
JokKtdXU7zXHcr20Lrk29A	Saturday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Thursday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Monday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Tuesday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Wednesday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Friday	11:00:00	01:00:00
JokKtdXU7zXHcr20Lrk29A	Sunday	10:00:00	01:00:00
PScORaVSoRKBzaXzxdzsMw	Saturday	09:00:00	17:00:00
PScORaVSoRKBzaXzxdzsMw	Thursday	09:00:00	20:00:00
PScORaVSoRKBzaXzxdzsMw	Monday	09:00:00	19:00:00
PScORaVSoRKBzaXzxdzsMw	Tuesday	09:00:00	19:00:00
PScORaVSoRKBzaXzxdzsMw	Wednesday	09:00:00	20:00:00
PScORaVSoRKBzaXzxdzsMw	Friday	09:00:00	18:00:00
PScORaVSoRKBzaXzxdzsMw	Sunday	11:00:00	17:00:00
7KK78Q6XjM14g0ykVvg-OQ	Saturday	10:00:00	00:00:00
7KK78Q6XjM14g0ykVvg-OQ	Thursday	10:00:00	22:00:00
7KK78Q6XjM14g0ykVvg-OQ	Monday	10:00:00	22:00:00
7KK78Q6XjM14g0ykVvg-OQ	Tuesday	10:00:00	22:00:00
7KK78Q6XjM14g0ykVvg-OQ	Wednesday	10:00:00	22:00:00
7KK78Q6XjM14g0ykVvg-OQ	Friday	10:00:00	00:00:00
I5xBrzmTIUKHlj01JU6Z5w	Saturday	09:00:00	18:00:00
I5xBrzmTIUKHlj01JU6Z5w	Thursday	09:00:00	19:00:00
I5xBrzmTIUKHlj01JU6Z5w	Monday	09:00:00	19:00:00
I5xBrzmTIUKHlj01JU6Z5w	Tuesday	09:00:00	19:00:00
I5xBrzmTIUKHlj01JU6Z5w	Wednesday	09:00:00	19:00:00
I5xBrzmTIUKHlj01JU6Z5w	Friday	09:00:00	19:00:00
I5xBrzmTIUKHlj01JU6Z5w	Sunday	11:00:00	17:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Saturday	09:00:00	19:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Thursday	08:00:00	22:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Monday	08:00:00	22:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Tuesday	08:00:00	22:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Wednesday	08:00:00	22:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Friday	08:00:00	22:00:00
NFuk3ZMFnGW9uqT-D9CoCQ	Sunday	09:00:00	19:00:00
2ceeU8e3nZjaPfGmLwh4kg	Saturday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Thursday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Monday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Tuesday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Wednesday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Friday	11:00:00	02:00:00
2ceeU8e3nZjaPfGmLwh4kg	Sunday	11:00:00	02:00:00
hh2GJyfWJYojFiNAADDXSg	Thursday	10:00:00	18:00:00
hh2GJyfWJYojFiNAADDXSg	Monday	08:00:00	16:00:00
hh2GJyfWJYojFiNAADDXSg	Tuesday	10:00:00	18:00:00
hh2GJyfWJYojFiNAADDXSg	Wednesday	08:00:00	16:00:00
hh2GJyfWJYojFiNAADDXSg	Friday	08:00:00	14:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Saturday	09:00:00	18:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Thursday	09:00:00	18:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Tuesday	09:00:00	18:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Wednesday	09:00:00	18:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Friday	09:00:00	18:00:00
3Dj0FsIr2Kw0e1nsaDSGig	Sunday	11:00:00	16:00:00
NQZKp0H6u2qHLOiz1990jw	Thursday	08:00:00	13:00:00
NQZKp0H6u2qHLOiz1990jw	Monday	08:00:00	17:00:00
NQZKp0H6u2qHLOiz1990jw	Tuesday	08:00:00	17:00:00
NQZKp0H6u2qHLOiz1990jw	Wednesday	08:00:00	17:00:00
NQZKp0H6u2qHLOiz1990jw	Friday	08:00:00	13:00:00
0_5w-MEtHerOiXf7rki08A	Saturday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Thursday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Monday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Tuesday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Wednesday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Friday	06:00:00	06:00:00
0_5w-MEtHerOiXf7rki08A	Sunday	06:00:00	06:00:00
G69-uLxHs3h6uvrikivpVA	Saturday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Thursday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Monday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Tuesday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Wednesday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Friday	09:00:00	21:00:00
G69-uLxHs3h6uvrikivpVA	Sunday	09:00:00	21:00:00
4GQhbPvGU5r23YdVm8EmkQ	Saturday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Thursday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Monday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Tuesday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Wednesday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Friday	16:00:00	23:00:00
4GQhbPvGU5r23YdVm8EmkQ	Sunday	16:00:00	23:00:00
iMbDhkmIqBLedsbu1sIixA	Saturday	09:00:00	17:00:00
iMbDhkmIqBLedsbu1sIixA	Thursday	09:00:00	17:00:00
iMbDhkmIqBLedsbu1sIixA	Monday	09:00:00	17:00:00
iMbDhkmIqBLedsbu1sIixA	Tuesday	09:00:00	17:00:00
iMbDhkmIqBLedsbu1sIixA	Wednesday	09:00:00	17:00:00
iMbDhkmIqBLedsbu1sIixA	Friday	09:00:00	17:00:00
8buIr1zBCO7OEcAQSZko7w	Saturday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Thursday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Monday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Tuesday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Wednesday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Friday	11:30:00	02:00:00
8buIr1zBCO7OEcAQSZko7w	Sunday	11:30:00	02:00:00
SazFxQogqwJAMbi3dTFVuw	Saturday	10:00:00	00:00:00
SazFxQogqwJAMbi3dTFVuw	Thursday	10:00:00	23:00:00
SazFxQogqwJAMbi3dTFVuw	Monday	10:00:00	23:00:00
SazFxQogqwJAMbi3dTFVuw	Tuesday	10:00:00	23:00:00
SazFxQogqwJAMbi3dTFVuw	Wednesday	10:00:00	23:00:00
SazFxQogqwJAMbi3dTFVuw	Friday	10:00:00	00:00:00
SazFxQogqwJAMbi3dTFVuw	Sunday	10:00:00	23:00:00
0NaMndmNpVG619STpRCY7Q	Saturday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Thursday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Monday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Tuesday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Wednesday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Friday	09:00:00	19:00:00
0NaMndmNpVG619STpRCY7Q	Sunday	11:00:00	17:00:00
ZN8OHbdTgMLMF5WKRDC90A	Thursday	08:30:00	17:00:00
ZN8OHbdTgMLMF5WKRDC90A	Monday	08:30:00	17:00:00
ZN8OHbdTgMLMF5WKRDC90A	Tuesday	08:30:00	17:00:00
ZN8OHbdTgMLMF5WKRDC90A	Wednesday	08:30:00	17:00:00
ZN8OHbdTgMLMF5WKRDC90A	Friday	08:30:00	17:00:00
AWJgaGmK4aIy_PIuTYKjJA	Saturday	09:00:00	15:00:00
AWJgaGmK4aIy_PIuTYKjJA	Thursday	07:30:00	17:00:00
AWJgaGmK4aIy_PIuTYKjJA	Monday	07:30:00	17:00:00
AWJgaGmK4aIy_PIuTYKjJA	Tuesday	07:30:00	17:00:00
AWJgaGmK4aIy_PIuTYKjJA	Wednesday	07:30:00	17:00:00
AWJgaGmK4aIy_PIuTYKjJA	Friday	07:30:00	17:00:00
tqu42L0qXzkvYKSruOz0IA	Saturday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Thursday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Monday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Tuesday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Wednesday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Friday	06:00:00	06:00:00
tqu42L0qXzkvYKSruOz0IA	Sunday	06:00:00	06:00:00
Ensu96ecI0OReupNS2x7ig	Saturday	16:00:00	00:00:00
Ensu96ecI0OReupNS2x7ig	Thursday	16:00:00	23:00:00
Ensu96ecI0OReupNS2x7ig	Monday	16:00:00	23:00:00
Ensu96ecI0OReupNS2x7ig	Tuesday	16:00:00	23:00:00
Ensu96ecI0OReupNS2x7ig	Wednesday	16:00:00	23:00:00
Ensu96ecI0OReupNS2x7ig	Friday	16:00:00	00:00:00
Ensu96ecI0OReupNS2x7ig	Sunday	16:00:00	23:00:00
Z0kyK8wCBNGkkUT9UrMWcg	Saturday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Thursday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Monday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Tuesday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Wednesday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Friday	17:00:00	22:30:00
Z0kyK8wCBNGkkUT9UrMWcg	Sunday	17:00:00	22:00:00
jh7S78tc9oXCDjAjP_OrLw	Saturday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Thursday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Monday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Tuesday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Wednesday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Friday	11:30:00	22:30:00
jh7S78tc9oXCDjAjP_OrLw	Sunday	11:30:00	22:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Saturday	11:00:00	15:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Thursday	11:30:00	15:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Monday	11:30:00	15:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Tuesday	17:00:00	22:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Wednesday	17:00:00	22:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Friday	11:30:00	15:30:00
ASOiJ8MmbBTgK2D1_MQrqg	Sunday	17:00:00	22:30:00
0eW24T41olc6pqK4r9FKAw	Saturday	08:00:00	16:00:00
0eW24T41olc6pqK4r9FKAw	Thursday	08:00:00	18:00:00
0eW24T41olc6pqK4r9FKAw	Monday	08:00:00	18:00:00
0eW24T41olc6pqK4r9FKAw	Tuesday	08:00:00	18:00:00
0eW24T41olc6pqK4r9FKAw	Wednesday	08:00:00	18:00:00
0eW24T41olc6pqK4r9FKAw	Friday	08:00:00	17:00:00
EpJ0uk82tWFEUnfTwPPSKA	Saturday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Thursday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Monday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Tuesday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Wednesday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Friday	10:00:00	18:00:00
EpJ0uk82tWFEUnfTwPPSKA	Sunday	12:00:00	17:00:00
Q_Rwcv9APBLggk2KAsBEvg	Saturday	10:00:00	23:00:00
Q_Rwcv9APBLggk2KAsBEvg	Thursday	11:00:00	22:00:00
Q_Rwcv9APBLggk2KAsBEvg	Monday	11:00:00	22:00:00
Q_Rwcv9APBLggk2KAsBEvg	Tuesday	11:00:00	22:00:00
Q_Rwcv9APBLggk2KAsBEvg	Wednesday	11:00:00	22:00:00
Q_Rwcv9APBLggk2KAsBEvg	Friday	11:00:00	23:00:00
Q_Rwcv9APBLggk2KAsBEvg	Sunday	10:00:00	22:00:00
eLPld7Q17XxlclFGzZQX5g	Saturday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Thursday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Monday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Tuesday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Wednesday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Friday	11:00:00	23:00:00
eLPld7Q17XxlclFGzZQX5g	Sunday	11:00:00	23:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Saturday	10:00:00	19:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Thursday	10:00:00	19:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Monday	11:00:00	18:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Tuesday	11:00:00	18:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Wednesday	10:00:00	19:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Friday	10:00:00	19:00:00
1Ue0s0Aw2kwVAB9FU4gjzQ	Sunday	11:00:00	18:00:00
gkWEjZIVcrUerEzed6IKpg	Saturday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Thursday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Monday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Tuesday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Wednesday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Friday	11:00:00	22:30:00
gkWEjZIVcrUerEzed6IKpg	Sunday	11:00:00	22:30:00
LUFA1zyso9upnRQnO2qbQA	Saturday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Thursday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Monday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Tuesday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Wednesday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Friday	06:00:00	06:00:00
LUFA1zyso9upnRQnO2qbQA	Sunday	06:00:00	06:00:00
yD1dRYi7USzhYVKiqZ7JVg	Saturday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Thursday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Monday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Tuesday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Wednesday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Friday	12:00:00	02:00:00
yD1dRYi7USzhYVKiqZ7JVg	Sunday	12:00:00	02:00:00
7UStzgu75kpOKBoc2JnmVw	Saturday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Thursday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Monday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Tuesday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Wednesday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Friday	10:00:00	21:00:00
7UStzgu75kpOKBoc2JnmVw	Sunday	10:00:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Saturday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Thursday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Monday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Tuesday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Wednesday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Friday	09:30:00	19:00:00
eojCmqNcITAlgy5m0dA7jA	Sunday	11:00:00	17:00:00
VVeogjZya58oiTxK7qUjAQ	Saturday	11:00:00	22:00:00
VVeogjZya58oiTxK7qUjAQ	Thursday	11:00:00	22:00:00
VVeogjZya58oiTxK7qUjAQ	Monday	11:00:00	21:00:00
VVeogjZya58oiTxK7qUjAQ	Tuesday	11:00:00	22:00:00
VVeogjZya58oiTxK7qUjAQ	Wednesday	11:00:00	22:00:00
VVeogjZya58oiTxK7qUjAQ	Friday	11:00:00	22:00:00
aRkYtXfmEKYG-eTDf_qUsw	Saturday	06:00:00	02:00:00
aRkYtXfmEKYG-eTDf_qUsw	Thursday	06:00:00	00:00:00
aRkYtXfmEKYG-eTDf_qUsw	Monday	06:00:00	00:00:00
aRkYtXfmEKYG-eTDf_qUsw	Tuesday	06:00:00	00:00:00
aRkYtXfmEKYG-eTDf_qUsw	Wednesday	06:00:00	00:00:00
aRkYtXfmEKYG-eTDf_qUsw	Friday	06:00:00	02:00:00
aRkYtXfmEKYG-eTDf_qUsw	Sunday	06:00:00	00:00:00
lliksv-tglfUz1T3B3vgvA	Saturday	17:30:00	22:00:00
lliksv-tglfUz1T3B3vgvA	Thursday	11:30:00	14:30:00
lliksv-tglfUz1T3B3vgvA	Monday	17:30:00	21:30:00
lliksv-tglfUz1T3B3vgvA	Tuesday	17:30:00	21:30:00
lliksv-tglfUz1T3B3vgvA	Wednesday	17:30:00	21:30:00
lliksv-tglfUz1T3B3vgvA	Friday	11:30:00	14:30:00
lliksv-tglfUz1T3B3vgvA	Sunday	17:30:00	22:00:00
xyTJYlbE_MLouK6rCou6zg	Saturday	11:00:00	01:00:00
xyTJYlbE_MLouK6rCou6zg	Thursday	11:00:00	23:00:00
xyTJYlbE_MLouK6rCou6zg	Monday	11:00:00	23:00:00
xyTJYlbE_MLouK6rCou6zg	Tuesday	11:00:00	23:00:00
xyTJYlbE_MLouK6rCou6zg	Wednesday	11:00:00	23:00:00
xyTJYlbE_MLouK6rCou6zg	Friday	11:00:00	01:00:00
xyTJYlbE_MLouK6rCou6zg	Sunday	11:00:00	23:00:00
DO3Gk17RyJVW7zYMCtYPnw	Saturday	10:30:00	15:00:00
DO3Gk17RyJVW7zYMCtYPnw	Thursday	11:00:00	14:30:00
DO3Gk17RyJVW7zYMCtYPnw	Monday	17:00:00	23:00:00
DO3Gk17RyJVW7zYMCtYPnw	Tuesday	11:00:00	14:30:00
DO3Gk17RyJVW7zYMCtYPnw	Wednesday	11:00:00	14:30:00
