business_id	name	value
eLPld7Q17XxlclFGzZQX5g	Good For Kids	false
1Ue0s0Aw2kwVAB9FU4gjzQ	Wheelchair Accessible	true
1Ue0s0Aw2kwVAB9FU4gjzQ	street	false
1Ue0s0Aw2kwVAB9FU4gjzQ	garage	false
1Ue0s0Aw2kwVAB9FU4gjzQ	lot	true
1Ue0s0Aw2kwVAB9FU4gjzQ	valet	false
1Ue0s0Aw2kwVAB9FU4gjzQ	validated	false
1Ue0s0Aw2kwVAB9FU4gjzQ	Accepts Credit Cards	true
1Ue0s0Aw2kwVAB9FU4gjzQ	Price Range	1
SSnWLYO4ADh33-l8oy0klw	street	false
SSnWLYO4ADh33-l8oy0klw	garage	false
SSnWLYO4ADh33-l8oy0klw	lot	false
SSnWLYO4ADh33-l8oy0klw	valet	false
SSnWLYO4ADh33-l8oy0klw	validated	false
SSnWLYO4ADh33-l8oy0klw	Accepts Credit Cards	true
SSnWLYO4ADh33-l8oy0klw	Price Range	2
gkWEjZIVcrUerEzed6IKpg	Alcohol	full_bar
gkWEjZIVcrUerEzed6IKpg	Waiter Service	true
gkWEjZIVcrUerEzed6IKpg	Attire	casual
gkWEjZIVcrUerEzed6IKpg	Delivery	false
gkWEjZIVcrUerEzed6IKpg	Good for Kids	true
gkWEjZIVcrUerEzed6IKpg	street	false
gkWEjZIVcrUerEzed6IKpg	garage	false
gkWEjZIVcrUerEzed6IKpg	lot	true
gkWEjZIVcrUerEzed6IKpg	valet	false
gkWEjZIVcrUerEzed6IKpg	validated	false
gkWEjZIVcrUerEzed6IKpg	Take-out	true
gkWEjZIVcrUerEzed6IKpg	Accepts Credit Cards	true
gkWEjZIVcrUerEzed6IKpg	Price Range	2
gkWEjZIVcrUerEzed6IKpg	Takes Reservations	true
gkWEjZIVcrUerEzed6IKpg	Caters	true
gkWEjZIVcrUerEzed6IKpg	Noise Level	average
gkWEjZIVcrUerEzed6IKpg	classy	false
gkWEjZIVcrUerEzed6IKpg	hipster	false
gkWEjZIVcrUerEzed6IKpg	touristy	false
gkWEjZIVcrUerEzed6IKpg	divey	false
gkWEjZIVcrUerEzed6IKpg	casual	true
gkWEjZIVcrUerEzed6IKpg	intimate	false
gkWEjZIVcrUerEzed6IKpg	romantic	false
gkWEjZIVcrUerEzed6IKpg	trendy	false
gkWEjZIVcrUerEzed6IKpg	upscale	false
gkWEjZIVcrUerEzed6IKpg	Wheelchair Accessible	true
gkWEjZIVcrUerEzed6IKpg	dinner	true
gkWEjZIVcrUerEzed6IKpg	latenight	false
gkWEjZIVcrUerEzed6IKpg	breakfast	false
gkWEjZIVcrUerEzed6IKpg	brunch	false
gkWEjZIVcrUerEzed6IKpg	lunch	true
gkWEjZIVcrUerEzed6IKpg	dessert	false
gkWEjZIVcrUerEzed6IKpg	Has TV	false
gkWEjZIVcrUerEzed6IKpg	BYOB/Corkage	no
gkWEjZIVcrUerEzed6IKpg	Good For Groups	true
gkWEjZIVcrUerEzed6IKpg	Outdoor Seating	true
gkWEjZIVcrUerEzed6IKpg	Wi-Fi	no
gkWEjZIVcrUerEzed6IKpg	Good For Kids	true
nxflzDedizEvyvxqhz1ghw	Wheelchair Accessible	true
nxflzDedizEvyvxqhz1ghw	street	false
nxflzDedizEvyvxqhz1ghw	garage	false
nxflzDedizEvyvxqhz1ghw	lot	true
nxflzDedizEvyvxqhz1ghw	valet	false
nxflzDedizEvyvxqhz1ghw	validated	false
nxflzDedizEvyvxqhz1ghw	Accepts Credit Cards	true
nxflzDedizEvyvxqhz1ghw	Price Range	1
n3YOqSuvd-DqvrmfKxGWog	By Appointment Only	true
LUFA1zyso9upnRQnO2qbQA	By Appointment Only	false
yD1dRYi7USzhYVKiqZ7JVg	Corkage	false
yD1dRYi7USzhYVKiqZ7JVg	Alcohol	beer_and_wine
yD1dRYi7USzhYVKiqZ7JVg	Open 24 Hours	false
yD1dRYi7USzhYVKiqZ7JVg	Waiter Service	true
yD1dRYi7USzhYVKiqZ7JVg	Attire	casual
yD1dRYi7USzhYVKiqZ7JVg	Delivery	false
yD1dRYi7USzhYVKiqZ7JVg	Good for Kids	true
yD1dRYi7USzhYVKiqZ7JVg	street	false
yD1dRYi7USzhYVKiqZ7JVg	garage	false
yD1dRYi7USzhYVKiqZ7JVg	lot	true
yD1dRYi7USzhYVKiqZ7JVg	valet	false
yD1dRYi7USzhYVKiqZ7JVg	validated	false
yD1dRYi7USzhYVKiqZ7JVg	Take-out	true
yD1dRYi7USzhYVKiqZ7JVg	Accepts Credit Cards	true
yD1dRYi7USzhYVKiqZ7JVg	Price Range	2
yD1dRYi7USzhYVKiqZ7JVg	Takes Reservations	false
yD1dRYi7USzhYVKiqZ7JVg	Caters	false
yD1dRYi7USzhYVKiqZ7JVg	Noise Level	average
yD1dRYi7USzhYVKiqZ7JVg	classy	false
yD1dRYi7USzhYVKiqZ7JVg	hipster	false
yD1dRYi7USzhYVKiqZ7JVg	touristy	false
yD1dRYi7USzhYVKiqZ7JVg	divey	false
yD1dRYi7USzhYVKiqZ7JVg	casual	true
yD1dRYi7USzhYVKiqZ7JVg	intimate	false
yD1dRYi7USzhYVKiqZ7JVg	romantic	false
yD1dRYi7USzhYVKiqZ7JVg	trendy	false
yD1dRYi7USzhYVKiqZ7JVg	upscale	false
yD1dRYi7USzhYVKiqZ7JVg	BYOB	false
yD1dRYi7USzhYVKiqZ7JVg	dinner	true
yD1dRYi7USzhYVKiqZ7JVg	latenight	false
yD1dRYi7USzhYVKiqZ7JVg	breakfast	false
yD1dRYi7USzhYVKiqZ7JVg	brunch	false
yD1dRYi7USzhYVKiqZ7JVg	lunch	false
yD1dRYi7USzhYVKiqZ7JVg	dessert	false
yD1dRYi7USzhYVKiqZ7JVg	BYOB/Corkage	no
yD1dRYi7USzhYVKiqZ7JVg	Has TV	true
yD1dRYi7USzhYVKiqZ7JVg	Wheelchair Accessible	true
yD1dRYi7USzhYVKiqZ7JVg	Good For Groups	true
yD1dRYi7USzhYVKiqZ7JVg	Outdoor Seating	false
yD1dRYi7USzhYVKiqZ7JVg	Wi-Fi	no
yD1dRYi7USzhYVKiqZ7JVg	Good For Kids	true
7UStzgu75kpOKBoc2JnmVw	street	false
7UStzgu75kpOKBoc2JnmVw	garage	false
7UStzgu75kpOKBoc2JnmVw	lot	true
7UStzgu75kpOKBoc2JnmVw	valet	false
7UStzgu75kpOKBoc2JnmVw	validated	false
7UStzgu75kpOKBoc2JnmVw	Accepts Credit Cards	true
7UStzgu75kpOKBoc2JnmVw	Price Range	2
c2eeBEolkJRloXVBuD6cjg	By Appointment Only	false
c2eeBEolkJRloXVBuD6cjg	Wheelchair Accessible	true
c2eeBEolkJRloXVBuD6cjg	street	false
c2eeBEolkJRloXVBuD6cjg	garage	false
c2eeBEolkJRloXVBuD6cjg	lot	true
c2eeBEolkJRloXVBuD6cjg	valet	false
c2eeBEolkJRloXVBuD6cjg	validated	false
c2eeBEolkJRloXVBuD6cjg	Accepts Credit Cards	true
c2eeBEolkJRloXVBuD6cjg	Price Range	2
eojCmqNcITAlgy5m0dA7jA	By Appointment Only	false
eojCmqNcITAlgy5m0dA7jA	Wheelchair Accessible	true
eojCmqNcITAlgy5m0dA7jA	street	false
eojCmqNcITAlgy5m0dA7jA	garage	false
eojCmqNcITAlgy5m0dA7jA	lot	true
eojCmqNcITAlgy5m0dA7jA	valet	false
eojCmqNcITAlgy5m0dA7jA	validated	false
eojCmqNcITAlgy5m0dA7jA	Accepts Credit Cards	true
eojCmqNcITAlgy5m0dA7jA	Price Range	2
FuZRtK2kf6iPHHwjjclnsQ	By Appointment Only	false
FuZRtK2kf6iPHHwjjclnsQ	Good for Kids	true
FuZRtK2kf6iPHHwjjclnsQ	street	false
FuZRtK2kf6iPHHwjjclnsQ	garage	false
FuZRtK2kf6iPHHwjjclnsQ	lot	false
FuZRtK2kf6iPHHwjjclnsQ	valet	false
FuZRtK2kf6iPHHwjjclnsQ	validated	false
FuZRtK2kf6iPHHwjjclnsQ	Accepts Credit Cards	true
FuZRtK2kf6iPHHwjjclnsQ	Price Range	2
VVeogjZya58oiTxK7qUjAQ	Corkage	false
VVeogjZya58oiTxK7qUjAQ	Alcohol	beer_and_wine
VVeogjZya58oiTxK7qUjAQ	Open 24 Hours	false
VVeogjZya58oiTxK7qUjAQ	Waiter Service	true
VVeogjZya58oiTxK7qUjAQ	Attire	casual
VVeogjZya58oiTxK7qUjAQ	Delivery	false
VVeogjZya58oiTxK7qUjAQ	Good for Kids	false
VVeogjZya58oiTxK7qUjAQ	street	true
VVeogjZya58oiTxK7qUjAQ	garage	true
VVeogjZya58oiTxK7qUjAQ	lot	true
VVeogjZya58oiTxK7qUjAQ	valet	false
VVeogjZya58oiTxK7qUjAQ	validated	false
VVeogjZya58oiTxK7qUjAQ	Take-out	false
VVeogjZya58oiTxK7qUjAQ	Accepts Credit Cards	true
VVeogjZya58oiTxK7qUjAQ	Price Range	2
VVeogjZya58oiTxK7qUjAQ	Takes Reservations	false
VVeogjZya58oiTxK7qUjAQ	Order at Counter	true
VVeogjZya58oiTxK7qUjAQ	Caters	false
VVeogjZya58oiTxK7qUjAQ	Noise Level	average
VVeogjZya58oiTxK7qUjAQ	hipster	false
VVeogjZya58oiTxK7qUjAQ	classy	false
VVeogjZya58oiTxK7qUjAQ	touristy	false
VVeogjZya58oiTxK7qUjAQ	divey	false
VVeogjZya58oiTxK7qUjAQ	casual	true
VVeogjZya58oiTxK7qUjAQ	intimate	false
VVeogjZya58oiTxK7qUjAQ	romantic	false
VVeogjZya58oiTxK7qUjAQ	trendy	false
VVeogjZya58oiTxK7qUjAQ	upscale	false
VVeogjZya58oiTxK7qUjAQ	BYOB	false
VVeogjZya58oiTxK7qUjAQ	dinner	true
VVeogjZya58oiTxK7qUjAQ	latenight	false
VVeogjZya58oiTxK7qUjAQ	breakfast	false
VVeogjZya58oiTxK7qUjAQ	brunch	false
VVeogjZya58oiTxK7qUjAQ	lunch	false
VVeogjZya58oiTxK7qUjAQ	dessert	false
VVeogjZya58oiTxK7qUjAQ	BYOB/Corkage	no
VVeogjZya58oiTxK7qUjAQ	Has TV	false
VVeogjZya58oiTxK7qUjAQ	Wheelchair Accessible	true
VVeogjZya58oiTxK7qUjAQ	Good For Groups	false
VVeogjZya58oiTxK7qUjAQ	Outdoor Seating	false
VVeogjZya58oiTxK7qUjAQ	Wi-Fi	no
VVeogjZya58oiTxK7qUjAQ	Good For Kids	false
aRkYtXfmEKYG-eTDf_qUsw	Coat Check	false
aRkYtXfmEKYG-eTDf_qUsw	Alcohol	full_bar
aRkYtXfmEKYG-eTDf_qUsw	Waiter Service	false
aRkYtXfmEKYG-eTDf_qUsw	Happy Hour	false
aRkYtXfmEKYG-eTDf_qUsw	Attire	casual
aRkYtXfmEKYG-eTDf_qUsw	Delivery	false
aRkYtXfmEKYG-eTDf_qUsw	Good for Kids	false
aRkYtXfmEKYG-eTDf_qUsw	street	false
aRkYtXfmEKYG-eTDf_qUsw	garage	false
aRkYtXfmEKYG-eTDf_qUsw	lot	true
aRkYtXfmEKYG-eTDf_qUsw	valet	false
aRkYtXfmEKYG-eTDf_qUsw	validated	false
aRkYtXfmEKYG-eTDf_qUsw	Take-out	true
aRkYtXfmEKYG-eTDf_qUsw	Accepts Credit Cards	true
aRkYtXfmEKYG-eTDf_qUsw	Price Range	2
aRkYtXfmEKYG-eTDf_qUsw	Takes Reservations	false
aRkYtXfmEKYG-eTDf_qUsw	Smoking	outdoor
aRkYtXfmEKYG-eTDf_qUsw	Caters	false
aRkYtXfmEKYG-eTDf_qUsw	Noise Level	loud
aRkYtXfmEKYG-eTDf_qUsw	hipster	true
aRkYtXfmEKYG-eTDf_qUsw	classy	false
aRkYtXfmEKYG-eTDf_qUsw	touristy	false
aRkYtXfmEKYG-eTDf_qUsw	divey	false
aRkYtXfmEKYG-eTDf_qUsw	casual	false
aRkYtXfmEKYG-eTDf_qUsw	intimate	false
aRkYtXfmEKYG-eTDf_qUsw	romantic	false
aRkYtXfmEKYG-eTDf_qUsw	trendy	false
aRkYtXfmEKYG-eTDf_qUsw	upscale	false
aRkYtXfmEKYG-eTDf_qUsw	Has TV	true
aRkYtXfmEKYG-eTDf_qUsw	dinner	false
aRkYtXfmEKYG-eTDf_qUsw	latenight	false
aRkYtXfmEKYG-eTDf_qUsw	breakfast	true
aRkYtXfmEKYG-eTDf_qUsw	brunch	false
aRkYtXfmEKYG-eTDf_qUsw	lunch	false
aRkYtXfmEKYG-eTDf_qUsw	dessert	false
aRkYtXfmEKYG-eTDf_qUsw	Wheelchair Accessible	true
aRkYtXfmEKYG-eTDf_qUsw	dj	true
aRkYtXfmEKYG-eTDf_qUsw	Good For Groups	true
aRkYtXfmEKYG-eTDf_qUsw	Outdoor Seating	true
aRkYtXfmEKYG-eTDf_qUsw	Wi-Fi	free
aRkYtXfmEKYG-eTDf_qUsw	Good For Dancing	false
bRijcLYfpRdxaABwVbeJ_A	By Appointment Only	true
lliksv-tglfUz1T3B3vgvA	Corkage	false
lliksv-tglfUz1T3B3vgvA	Alcohol	beer_and_wine
lliksv-tglfUz1T3B3vgvA	Open 24 Hours	false
lliksv-tglfUz1T3B3vgvA	Waiter Service	true
lliksv-tglfUz1T3B3vgvA	Attire	casual
lliksv-tglfUz1T3B3vgvA	Delivery	false
lliksv-tglfUz1T3B3vgvA	Good for Kids	true
lliksv-tglfUz1T3B3vgvA	street	false
lliksv-tglfUz1T3B3vgvA	garage	false
lliksv-tglfUz1T3B3vgvA	lot	true
lliksv-tglfUz1T3B3vgvA	valet	false
lliksv-tglfUz1T3B3vgvA	validated	false
lliksv-tglfUz1T3B3vgvA	Take-out	true
lliksv-tglfUz1T3B3vgvA	Accepts Credit Cards	true
lliksv-tglfUz1T3B3vgvA	soy-free	false
lliksv-tglfUz1T3B3vgvA	vegan	true
lliksv-tglfUz1T3B3vgvA	gluten-free	false
lliksv-tglfUz1T3B3vgvA	kosher	false
lliksv-tglfUz1T3B3vgvA	dairy-free	true
lliksv-tglfUz1T3B3vgvA	vegetarian	true
lliksv-tglfUz1T3B3vgvA	halal	false
lliksv-tglfUz1T3B3vgvA	Price Range	2
lliksv-tglfUz1T3B3vgvA	Takes Reservations	true
lliksv-tglfUz1T3B3vgvA	Order at Counter	false
lliksv-tglfUz1T3B3vgvA	Caters	false
lliksv-tglfUz1T3B3vgvA	Noise Level	average
lliksv-tglfUz1T3B3vgvA	classy	false
lliksv-tglfUz1T3B3vgvA	hipster	false
lliksv-tglfUz1T3B3vgvA	touristy	false
lliksv-tglfUz1T3B3vgvA	divey	false
lliksv-tglfUz1T3B3vgvA	casual	true
lliksv-tglfUz1T3B3vgvA	intimate	false
lliksv-tglfUz1T3B3vgvA	romantic	false
lliksv-tglfUz1T3B3vgvA	trendy	false
lliksv-tglfUz1T3B3vgvA	upscale	false
lliksv-tglfUz1T3B3vgvA	BYOB	false
lliksv-tglfUz1T3B3vgvA	dinner	true
lliksv-tglfUz1T3B3vgvA	latenight	false
lliksv-tglfUz1T3B3vgvA	breakfast	false
lliksv-tglfUz1T3B3vgvA	brunch	false
lliksv-tglfUz1T3B3vgvA	lunch	false
lliksv-tglfUz1T3B3vgvA	dessert	false
lliksv-tglfUz1T3B3vgvA	BYOB/Corkage	yes_free
lliksv-tglfUz1T3B3vgvA	Has TV	false
lliksv-tglfUz1T3B3vgvA	Wheelchair Accessible	true
lliksv-tglfUz1T3B3vgvA	Good For Groups	true
lliksv-tglfUz1T3B3vgvA	Outdoor Seating	false
lliksv-tglfUz1T3B3vgvA	Wi-Fi	no
lliksv-tglfUz1T3B3vgvA	Good For Kids	true
xyTJYlbE_MLouK6rCou6zg	Corkage	false
xyTJYlbE_MLouK6rCou6zg	Alcohol	full_bar
xyTJYlbE_MLouK6rCou6zg	Open 24 Hours	false
xyTJYlbE_MLouK6rCou6zg	Waiter Service	true
xyTJYlbE_MLouK6rCou6zg	Attire	casual
xyTJYlbE_MLouK6rCou6zg	Delivery	false
xyTJYlbE_MLouK6rCou6zg	Good for Kids	true
xyTJYlbE_MLouK6rCou6zg	street	false
xyTJYlbE_MLouK6rCou6zg	garage	true
xyTJYlbE_MLouK6rCou6zg	lot	false
xyTJYlbE_MLouK6rCou6zg	valet	false
xyTJYlbE_MLouK6rCou6zg	validated	false
xyTJYlbE_MLouK6rCou6zg	Drive-Thru	false
xyTJYlbE_MLouK6rCou6zg	Take-out	true
xyTJYlbE_MLouK6rCou6zg	Accepts Credit Cards	true
xyTJYlbE_MLouK6rCou6zg	Price Range	2
xyTJYlbE_MLouK6rCou6zg	Takes Reservations	true
xyTJYlbE_MLouK6rCou6zg	Order at Counter	true
xyTJYlbE_MLouK6rCou6zg	Caters	false
xyTJYlbE_MLouK6rCou6zg	Noise Level	average
xyTJYlbE_MLouK6rCou6zg	classy	false
xyTJYlbE_MLouK6rCou6zg	hipster	false
xyTJYlbE_MLouK6rCou6zg	touristy	false
xyTJYlbE_MLouK6rCou6zg	divey	false
xyTJYlbE_MLouK6rCou6zg	casual	true
xyTJYlbE_MLouK6rCou6zg	intimate	false
xyTJYlbE_MLouK6rCou6zg	romantic	false
xyTJYlbE_MLouK6rCou6zg	trendy	false
xyTJYlbE_MLouK6rCou6zg	upscale	false
xyTJYlbE_MLouK6rCou6zg	BYOB	false
xyTJYlbE_MLouK6rCou6zg	dinner	true
xyTJYlbE_MLouK6rCou6zg	latenight	false
xyTJYlbE_MLouK6rCou6zg	breakfast	false
xyTJYlbE_MLouK6rCou6zg	brunch	false
xyTJYlbE_MLouK6rCou6zg	lunch	true
xyTJYlbE_MLouK6rCou6zg	dessert	false
xyTJYlbE_MLouK6rCou6zg	BYOB/Corkage	no
xyTJYlbE_MLouK6rCou6zg	Has TV	true
xyTJYlbE_MLouK6rCou6zg	Wheelchair Accessible	true
xyTJYlbE_MLouK6rCou6zg	Good For Groups	true
xyTJYlbE_MLouK6rCou6zg	Outdoor Seating	false
xyTJYlbE_MLouK6rCou6zg	Wi-Fi	no
xyTJYlbE_MLouK6rCou6zg	Good For Kids	true
DO3Gk17RyJVW7zYMCtYPnw	Corkage	false
DO3Gk17RyJVW7zYMCtYPnw	Alcohol	full_bar
DO3Gk17RyJVW7zYMCtYPnw	Waiter Service	true
DO3Gk17RyJVW7zYMCtYPnw	Attire	casual
DO3Gk17RyJVW7zYMCtYPnw	Delivery	false
DO3Gk17RyJVW7zYMCtYPnw	Good for Kids	false
DO3Gk17RyJVW7zYMCtYPnw	street	false
DO3Gk17RyJVW7zYMCtYPnw	garage	true
DO3Gk17RyJVW7zYMCtYPnw	lot	false
DO3Gk17RyJVW7zYMCtYPnw	valet	true
DO3Gk17RyJVW7zYMCtYPnw	validated	false
DO3Gk17RyJVW7zYMCtYPnw	Take-out	false
DO3Gk17RyJVW7zYMCtYPnw	Accepts Credit Cards	true
DO3Gk17RyJVW7zYMCtYPnw	Price Range	3
DO3Gk17RyJVW7zYMCtYPnw	Takes Reservations	true
DO3Gk17RyJVW7zYMCtYPnw	Caters	false
DO3Gk17RyJVW7zYMCtYPnw	Noise Level	average
DO3Gk17RyJVW7zYMCtYPnw	classy	false
DO3Gk17RyJVW7zYMCtYPnw	hipster	false
DO3Gk17RyJVW7zYMCtYPnw	touristy	false
DO3Gk17RyJVW7zYMCtYPnw	divey	false
DO3Gk17RyJVW7zYMCtYPnw	casual	false
DO3Gk17RyJVW7zYMCtYPnw	intimate	false
DO3Gk17RyJVW7zYMCtYPnw	romantic	false
DO3Gk17RyJVW7zYMCtYPnw	trendy	true
DO3Gk17RyJVW7zYMCtYPnw	upscale	false
DO3Gk17RyJVW7zYMCtYPnw	BYOB	false
DO3Gk17RyJVW7zYMCtYPnw	dinner	true
DO3Gk17RyJVW7zYMCtYPnw	latenight	false
DO3Gk17RyJVW7zYMCtYPnw	breakfast	false
DO3Gk17RyJVW7zYMCtYPnw	brunch	false
DO3Gk17RyJVW7zYMCtYPnw	lunch	false
DO3Gk17RyJVW7zYMCtYPnw	dessert	false
DO3Gk17RyJVW7zYMCtYPnw	BYOB/Corkage	no
DO3Gk17RyJVW7zYMCtYPnw	Has TV	false
DO3Gk17RyJVW7zYMCtYPnw	Wheelchair Accessible	true
DO3Gk17RyJVW7zYMCtYPnw	Good For Groups	true
DO3Gk17RyJVW7zYMCtYPnw	Outdoor Seating	false
DO3Gk17RyJVW7zYMCtYPnw	Wi-Fi	no
DO3Gk17RyJVW7zYMCtYPnw	Good For Kids	false
Hdi7jkB7pHiM1nyPHcqSdw	Wheelchair Accessible	true
Hdi7jkB7pHiM1nyPHcqSdw	street	false
Hdi7jkB7pHiM1nyPHcqSdw	garage	true
Hdi7jkB7pHiM1nyPHcqSdw	lot	false
Hdi7jkB7pHiM1nyPHcqSdw	valet	false
Hdi7jkB7pHiM1nyPHcqSdw	validated	false
Hdi7jkB7pHiM1nyPHcqSdw	Accepts Credit Cards	true
Hdi7jkB7pHiM1nyPHcqSdw	Price Range	3
YacTpiq0ZptFcXD7I-kdGA	Corkage	true
YacTpiq0ZptFcXD7I-kdGA	Alcohol	full_bar
YacTpiq0ZptFcXD7I-kdGA	Open 24 Hours	false
YacTpiq0ZptFcXD7I-kdGA	Waiter Service	true
YacTpiq0ZptFcXD7I-kdGA	Attire	dressy
YacTpiq0ZptFcXD7I-kdGA	Delivery	false
YacTpiq0ZptFcXD7I-kdGA	Good for Kids	false
YacTpiq0ZptFcXD7I-kdGA	street	false
YacTpiq0ZptFcXD7I-kdGA	garage	true
YacTpiq0ZptFcXD7I-kdGA	lot	false
YacTpiq0ZptFcXD7I-kdGA	valet	true
YacTpiq0ZptFcXD7I-kdGA	validated	false
YacTpiq0ZptFcXD7I-kdGA	Take-out	false
YacTpiq0ZptFcXD7I-kdGA	Accepts Credit Cards	true
YacTpiq0ZptFcXD7I-kdGA	Price Range	4
YacTpiq0ZptFcXD7I-kdGA	Takes Reservations	true
YacTpiq0ZptFcXD7I-kdGA	Caters	false
YacTpiq0ZptFcXD7I-kdGA	Noise Level	average
YacTpiq0ZptFcXD7I-kdGA	hipster	false
YacTpiq0ZptFcXD7I-kdGA	classy	false
YacTpiq0ZptFcXD7I-kdGA	touristy	false
YacTpiq0ZptFcXD7I-kdGA	divey	false
YacTpiq0ZptFcXD7I-kdGA	casual	false
YacTpiq0ZptFcXD7I-kdGA	intimate	false
YacTpiq0ZptFcXD7I-kdGA	romantic	false
YacTpiq0ZptFcXD7I-kdGA	trendy	false
YacTpiq0ZptFcXD7I-kdGA	upscale	true
YacTpiq0ZptFcXD7I-kdGA	BYOB	false
YacTpiq0ZptFcXD7I-kdGA	dinner	true
YacTpiq0ZptFcXD7I-kdGA	latenight	false
YacTpiq0ZptFcXD7I-kdGA	breakfast	false
YacTpiq0ZptFcXD7I-kdGA	brunch	false
YacTpiq0ZptFcXD7I-kdGA	lunch	false
YacTpiq0ZptFcXD7I-kdGA	dessert	false
YacTpiq0ZptFcXD7I-kdGA	BYOB/Corkage	yes_corkage
YacTpiq0ZptFcXD7I-kdGA	Has TV	false
YacTpiq0ZptFcXD7I-kdGA	Wheelchair Accessible	true
YacTpiq0ZptFcXD7I-kdGA	Good For Groups	true
YacTpiq0ZptFcXD7I-kdGA	Outdoor Seating	false
YacTpiq0ZptFcXD7I-kdGA	Wi-Fi	no
YacTpiq0ZptFcXD7I-kdGA	Good For Kids	false
5IWu0xhlZEopvIz3w7o_3w	Alcohol	full_bar
5IWu0xhlZEopvIz3w7o_3w	Open 24 Hours	false
5IWu0xhlZEopvIz3w7o_3w	Waiter Service	true
5IWu0xhlZEopvIz3w7o_3w	Attire	casual
5IWu0xhlZEopvIz3w7o_3w	Delivery	false
5IWu0xhlZEopvIz3w7o_3w	Good for Kids	false
5IWu0xhlZEopvIz3w7o_3w	street	false
5IWu0xhlZEopvIz3w7o_3w	garage	true
5IWu0xhlZEopvIz3w7o_3w	lot	false
5IWu0xhlZEopvIz3w7o_3w	valet	false
5IWu0xhlZEopvIz3w7o_3w	validated	false
5IWu0xhlZEopvIz3w7o_3w	Take-out	false
5IWu0xhlZEopvIz3w7o_3w	Accepts Credit Cards	true
5IWu0xhlZEopvIz3w7o_3w	Price Range	3
5IWu0xhlZEopvIz3w7o_3w	Takes Reservations	true
5IWu0xhlZEopvIz3w7o_3w	Caters	false
5IWu0xhlZEopvIz3w7o_3w	Noise Level	average
5IWu0xhlZEopvIz3w7o_3w	classy	true
5IWu0xhlZEopvIz3w7o_3w	hipster	false
5IWu0xhlZEopvIz3w7o_3w	touristy	false
5IWu0xhlZEopvIz3w7o_3w	divey	false
5IWu0xhlZEopvIz3w7o_3w	casual	false
5IWu0xhlZEopvIz3w7o_3w	intimate	false
5IWu0xhlZEopvIz3w7o_3w	romantic	false
5IWu0xhlZEopvIz3w7o_3w	trendy	false
5IWu0xhlZEopvIz3w7o_3w	upscale	false
5IWu0xhlZEopvIz3w7o_3w	dinner	true
5IWu0xhlZEopvIz3w7o_3w	latenight	false
5IWu0xhlZEopvIz3w7o_3w	breakfast	false
5IWu0xhlZEopvIz3w7o_3w	brunch	false
5IWu0xhlZEopvIz3w7o_3w	lunch	false
5IWu0xhlZEopvIz3w7o_3w	dessert	false
5IWu0xhlZEopvIz3w7o_3w	Has TV	true
5IWu0xhlZEopvIz3w7o_3w	Wheelchair Accessible	true
5IWu0xhlZEopvIz3w7o_3w	Good For Groups	true
5IWu0xhlZEopvIz3w7o_3w	Outdoor Seating	false
5IWu0xhlZEopvIz3w7o_3w	Wi-Fi	free
5IWu0xhlZEopvIz3w7o_3w	Good For Kids	true
4bEjOyTaDG24SY5TxsaUNQ	Corkage	true
4bEjOyTaDG24SY5TxsaUNQ	Alcohol	full_bar
4bEjOyTaDG24SY5TxsaUNQ	Open 24 Hours	false
4bEjOyTaDG24SY5TxsaUNQ	Waiter Service	true
4bEjOyTaDG24SY5TxsaUNQ	Attire	casual
4bEjOyTaDG24SY5TxsaUNQ	Delivery	false
4bEjOyTaDG24SY5TxsaUNQ	Good for Kids	false
4bEjOyTaDG24SY5TxsaUNQ	street	false
4bEjOyTaDG24SY5TxsaUNQ	garage	true
4bEjOyTaDG24SY5TxsaUNQ	lot	false
4bEjOyTaDG24SY5TxsaUNQ	valet	false
4bEjOyTaDG24SY5TxsaUNQ	validated	false
4bEjOyTaDG24SY5TxsaUNQ	Take-out	false
4bEjOyTaDG24SY5TxsaUNQ	Accepts Credit Cards	true
4bEjOyTaDG24SY5TxsaUNQ	Price Range	2
4bEjOyTaDG24SY5TxsaUNQ	Takes Reservations	true
4bEjOyTaDG24SY5TxsaUNQ	Caters	false
4bEjOyTaDG24SY5TxsaUNQ	Noise Level	average
4bEjOyTaDG24SY5TxsaUNQ	classy	true
4bEjOyTaDG24SY5TxsaUNQ	hipster	false
4bEjOyTaDG24SY5TxsaUNQ	touristy	false
4bEjOyTaDG24SY5TxsaUNQ	divey	false
4bEjOyTaDG24SY5TxsaUNQ	casual	false
4bEjOyTaDG24SY5TxsaUNQ	intimate	false
4bEjOyTaDG24SY5TxsaUNQ	romantic	true
4bEjOyTaDG24SY5TxsaUNQ	trendy	false
4bEjOyTaDG24SY5TxsaUNQ	upscale	false
4bEjOyTaDG24SY5TxsaUNQ	BYOB	false
4bEjOyTaDG24SY5TxsaUNQ	dinner	true
4bEjOyTaDG24SY5TxsaUNQ	latenight	false
4bEjOyTaDG24SY5TxsaUNQ	breakfast	false
4bEjOyTaDG24SY5TxsaUNQ	brunch	false
4bEjOyTaDG24SY5TxsaUNQ	lunch	false
4bEjOyTaDG24SY5TxsaUNQ	dessert	false
4bEjOyTaDG24SY5TxsaUNQ	BYOB/Corkage	no
4bEjOyTaDG24SY5TxsaUNQ	Has TV	false
